DayOfWeek,Date,DepTime,ArrTime,CRSArrTime,UniqueCarrier,Airline,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Org_Airport,Dest,Dest_Airport,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
5,04-01-2019,1959,2125,2040,WN,Southwest Airlines Co.,153,N323SW,86,80,61,45,39,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,16,9,0,N,0,39,0,6,0,0
5,04-01-2019,907,1029,1010,WN,Southwest Airlines Co.,566,N661SW,82,80,65,19,17,OMA,Eppley Airfield,MDW,Chicago Midway International Airport,423,10,7,0,N,0,0,0,2,0,17
5,04-01-2019,2010,2145,2100,WN,Southwest Airlines Co.,242,N343SW,155,175,141,45,65,OMA,Eppley Airfield,PHX,Phoenix Sky Harbor International Airport,1037,6,8,0,N,0,3,0,0,0,42
5,04-01-2019,634,837,820,WN,Southwest Airlines Co.,1069,N603SW,183,175,166,17,9,OMA,Eppley Airfield,PHX,Phoenix Sky Harbor International Airport,1037,9,8,0,N,0,0,0,8,9,0
5,04-01-2019,1126,1650,1630,WN,Southwest Airlines Co.,879,N468WN,204,220,194,20,36,ONT,Ontario International Airport,BNA,Nashville International Airport,1751,4,6,0,N,0,6,0,0,0,14
5,04-01-2019,1534,1630,1555,WN,Southwest Airlines Co.,239,N356SW,56,60,42,35,39,ONT,Ontario International Airport,LAS,McCarran International Airport,197,8,6,0,N,0,3,0,0,0,32
5,04-01-2019,1652,1743,1715,WN,Southwest Airlines Co.,564,N241WN,51,60,41,28,37,ONT,Ontario International Airport,LAS,McCarran International Airport,197,5,5,0,N,0,8,0,0,0,20
5,04-01-2019,1001,1052,1015,WN,Southwest Airlines Co.,773,N335SW,51,60,39,37,46,ONT,Ontario International Airport,LAS,McCarran International Airport,197,4,8,0,N,0,0,0,0,0,37
5,04-01-2019,1748,1847,1830,WN,Southwest Airlines Co.,1583,N632SW,59,60,39,17,18,ONT,Ontario International Airport,LAS,McCarran International Airport,197,9,11,0,N,0,9,0,0,0,8
5,04-01-2019,1330,1440,1405,WN,Southwest Airlines Co.,403,N411WN,70,75,60,35,40,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,6,0,N,0,0,32,0,0,3
5,04-01-2019,1619,1726,1710,WN,Southwest Airlines Co.,872,N240WN,67,75,58,16,24,ONT,Ontario International Airport,OAK,Oakland International Airport,361,4,5,0,N,0,6,0,0,0,10
5,04-01-2019,1454,1639,1540,WN,Southwest Airlines Co.,985,N613SW,105,75,58,59,29,ONT,Ontario International Airport,OAK,Oakland International Airport,361,32,15,0,N,0,2,0,30,0,27
5,04-01-2019,2052,2209,2145,WN,Southwest Airlines Co.,1075,N374SW,77,75,63,24,22,ONT,Ontario International Airport,OAK,Oakland International Airport,361,6,8,0,N,0,0,0,2,0,22
5,04-01-2019,2333,50,2240,WN,Southwest Airlines Co.,1480,N346SW,77,75,63,130,128,ONT,Ontario International Airport,OAK,Oakland International Airport,361,6,8,0,N,0,0,0,2,0,128
5,04-01-2019,1149,1316,1250,WN,Southwest Airlines Co.,2196,N427WN,87,75,77,26,14,ONT,Ontario International Airport,OAK,Oakland International Airport,361,5,5,0,N,0,0,0,12,0,14
5,04-01-2019,1928,2057,2035,WN,Southwest Airlines Co.,2730,N200WN,89,75,62,22,8,ONT,Ontario International Airport,OAK,Oakland International Airport,361,5,22,0,N,0,0,0,14,0,8
5,04-01-2019,1831,1957,1835,WN,Southwest Airlines Co.,3852,N320SW,86,75,64,82,71,ONT,Ontario International Airport,OAK,Oakland International Airport,361,16,6,0,N,0,0,0,11,0,71
5,04-01-2019,1732,1934,1835,WN,Southwest Airlines Co.,84,N347SW,62,70,49,59,67,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,6,7,0,N,0,1,0,0,0,58
5,04-01-2019,1808,2014,1955,WN,Southwest Airlines Co.,780,N264LV,66,70,52,19,23,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,7,7,0,N,0,0,0,6,0,13
5,04-01-2019,1949,2156,2045,WN,Southwest Airlines Co.,835,N231WN,67,65,54,71,69,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,7,6,0,N,0,0,0,2,0,69
5,04-01-2019,1520,1722,1655,WN,Southwest Airlines Co.,1424,N663SW,62,70,47,27,35,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,3,12,0,N,0,0,0,0,0,27
5,04-01-2019,2158,2359,2320,WN,Southwest Airlines Co.,2458,N305SW,61,65,46,39,43,ONT,Ontario International Airport,PHX,Phoenix Sky Harbor International Airport,325,4,11,0,N,0,0,0,0,0,39
5,04-01-2019,1837,1946,1930,WN,Southwest Airlines Co.,145,N236WN,69,70,56,16,17,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,3,10,0,N,0,0,0,0,0,16
5,04-01-2019,632,803,735,WN,Southwest Airlines Co.,152,N344SW,91,70,65,28,7,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,5,21,0,N,0,0,0,28,0,0
5,04-01-2019,1157,1314,1255,WN,Southwest Airlines Co.,906,N643SW,77,70,67,19,12,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,4,6,0,N,0,5,0,7,0,7
5,04-01-2019,1523,1632,1450,WN,Southwest Airlines Co.,2472,N600WN,69,70,56,102,103,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,3,10,0,N,0,0,0,0,0,102
5,04-01-2019,1607,1717,1625,WN,Southwest Airlines Co.,2645,N705SW,70,70,61,52,52,ONT,Ontario International Airport,SJC,Norman Y. Mineta San José International Airport,333,4,5,0,N,0,6,0,0,0,46
5,04-01-2019,2202,2324,2250,WN,Southwest Airlines Co.,551,N433LV,82,75,65,34,27,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,5,12,0,N,0,1,0,7,0,26
5,04-01-2019,1720,1836,1730,WN,Southwest Airlines Co.,775,N487WN,76,80,65,66,70,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,5,6,0,N,0,3,0,0,0,63
5,04-01-2019,1203,1357,1310,WN,Southwest Airlines Co.,876,N296WN,114,75,72,47,8,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,37,5,0,N,0,2,0,39,0,6
5,04-01-2019,1134,1254,1200,WN,Southwest Airlines Co.,2201,N639SW,80,80,69,54,54,ONT,Ontario International Airport,SMF,Sacramento International Airport,389,4,7,0,N,0,0,46,0,0,8
5,04-01-2019,1519,1752,1730,WN,Southwest Airlines Co.,820,N650SW,153,155,132,22,24,PBI,Palm Beach International Airport,PHL,Philadelphia International Airport,951,12,9,0,N,0,14,0,0,0,8
5,04-01-2019,1825,1921,1855,WN,Southwest Airlines Co.,174,N610WN,56,50,35,26,20,PBI,Palm Beach International Airport,TPA,Tampa International Airport,174,4,17,0,N,0,1,0,6,0,19
5,04-01-2019,1034,1125,1100,WN,Southwest Airlines Co.,3311,N308SA,51,50,34,25,24,PBI,Palm Beach International Airport,TPA,Tampa International Airport,174,4,13,0,N,0,1,0,1,0,23
5,04-01-2019,1606,1656,1620,WN,Southwest Airlines Co.,957,N504SW,50,55,42,36,41,PDX,Portland International Airport,GEG,Spokane International Airport,279,1,7,0,N,0,2,0,0,0,34
5,04-01-2019,1550,1641,1355,WN,Southwest Airlines Co.,2121,N386SW,51,60,39,166,175,PDX,Portland International Airport,GEG,Spokane International Airport,279,4,8,0,N,0,0,0,0,0,166
5,04-01-2019,2138,2235,2150,WN,Southwest Airlines Co.,3155,N315SW,57,60,44,45,48,PDX,Portland International Airport,GEG,Spokane International Airport,279,4,9,0,N,0,0,0,0,0,45
5,04-01-2019,918,1131,1110,WN,Southwest Airlines Co.,86,N640SW,133,125,114,21,13,PDX,Portland International Airport,LAS,McCarran International Airport,762,8,11,0,N,0,6,0,8,0,7
5,04-01-2019,2111,2312,2235,WN,Southwest Airlines Co.,874,N325SW,121,120,110,37,36,PDX,Portland International Airport,LAS,McCarran International Airport,762,3,8,0,N,0,10,0,1,0,26
5,04-01-2019,1525,1739,1705,WN,Southwest Airlines Co.,2186,N628SW,134,125,123,34,25,PDX,Portland International Airport,LAS,McCarran International Airport,762,5,6,0,N,0,9,0,9,0,16
5,04-01-2019,1359,1948,1925,WN,Southwest Airlines Co.,3228,N204WN,229,230,211,23,24,PDX,Portland International Airport,MDW,Chicago Midway International Airport,1751,6,12,0,N,0,13,0,0,0,10
5,04-01-2019,1924,2106,2025,WN,Southwest Airlines Co.,582,N384SW,102,105,87,41,44,PDX,Portland International Airport,OAK,Oakland International Airport,543,8,7,0,N,0,0,0,0,0,41
5,04-01-2019,1822,2003,1605,WN,Southwest Airlines Co.,753,N726SW,101,100,88,238,237,PDX,Portland International Airport,OAK,Oakland International Airport,543,6,7,0,N,0,0,0,1,0,237
5,04-01-2019,1202,1356,1320,WN,Southwest Airlines Co.,1585,N782SA,114,100,101,36,22,PDX,Portland International Airport,OAK,Oakland International Airport,543,7,6,0,N,0,17,0,14,0,5
5,04-01-2019,1926,2252,2220,WN,Southwest Airlines Co.,789,N465WN,146,150,132,32,36,PDX,Portland International Airport,PHX,Phoenix Sky Harbor International Airport,1009,6,8,0,N,0,0,0,8,0,24
5,04-01-2019,2044,2204,2055,WN,Southwest Airlines Co.,1939,N217JC,80,75,65,69,64,PDX,Portland International Airport,RNO,Reno/Tahoe International Airport,444,5,10,0,N,0,23,0,5,0,41
5,04-01-2019,2039,2230,2110,WN,Southwest Airlines Co.,625,N358SW,111,105,90,80,74,PDX,Portland International Airport,SJC,Norman Y. Mineta San José International Airport,569,14,7,0,N,0,0,0,6,0,74
5,04-01-2019,1649,1822,1735,WN,Southwest Airlines Co.,2441,N716SW,93,105,86,47,59,PDX,Portland International Airport,SJC,Norman Y. Mineta San José International Airport,569,3,4,0,N,0,1,0,0,0,46
5,04-01-2019,1155,1351,1320,WN,Southwest Airlines Co.,2558,N705SW,116,105,103,31,20,PDX,Portland International Airport,SJC,Norman Y. Mineta San José International Airport,569,5,8,0,N,0,11,0,11,0,9
5,04-01-2019,1835,2107,2025,WN,Southwest Airlines Co.,159,N494WN,92,105,83,42,55,PDX,Portland International Airport,SLC,Salt Lake City International Airport,630,3,6,0,N,0,5,0,0,0,37
5,04-01-2019,1348,1522,1440,WN,Southwest Airlines Co.,71,N682SW,94,85,82,42,33,PDX,Portland International Airport,SMF,Sacramento International Airport,479,4,8,0,N,0,0,33,9,0,0
5,04-01-2019,935,1109,1000,WN,Southwest Airlines Co.,505,N223WN,94,85,80,69,60,PDX,Portland International Airport,SMF,Sacramento International Airport,479,6,8,0,N,0,0,60,9,0,0
5,04-01-2019,1149,1325,1245,WN,Southwest Airlines Co.,1424,N663SW,96,85,85,40,29,PDX,Portland International Airport,SMF,Sacramento International Airport,479,7,4,0,N,0,0,21,11,0,8
5,04-01-2019,2005,2136,2005,WN,Southwest Airlines Co.,2807,N679AA,91,85,75,91,85,PDX,Portland International Airport,SMF,Sacramento International Airport,479,5,11,0,N,0,0,0,6,0,85
5,04-01-2019,1902,2131,2035,WN,Southwest Airlines Co.,1410,N770SA,209,240,188,56,87,PHL,Philadelphia International Airport,HOU,William P. Hobby Airport,1335,3,18,0,N,0,56,0,0,0,0
5,04-01-2019,2019,2217,2135,WN,Southwest Airlines Co.,1772,N655WN,118,140,99,42,64,PHL,Philadelphia International Airport,JAX,Jacksonville International Airport,742,7,12,0,N,0,2,0,0,0,40
5,04-01-2019,2022,2124,2030,WN,Southwest Airlines Co.,587,N456WN,122,145,107,54,77,PHL,Philadelphia International Airport,MDW,Chicago Midway International Airport,668,7,8,0,N,0,54,0,0,0,0
5,04-01-2019,1415,1524,1350,WN,Southwest Airlines Co.,2964,N664WN,69,70,51,94,95,PHL,Philadelphia International Airport,MHT,Manchester-Boston Regional Airport,290,3,15,0,N,0,94,0,0,0,0
5,04-01-2019,1701,1808,1750,WN,Southwest Airlines Co.,461,N439WN,67,75,46,18,26,PHL,Philadelphia International Airport,PIT,Pittsburgh International Airport,267,7,14,0,N,0,1,0,0,0,17
5,04-01-2019,1746,2015,1920,WN,Southwest Airlines Co.,1082,N664WN,149,185,136,55,91,PHL,Philadelphia International Airport,RSW,Southwest Florida International Airport,992,3,10,0,N,0,1,0,0,0,54
5,04-01-2019,2223,2322,2255,WN,Southwest Airlines Co.,408,N318SW,59,60,46,27,28,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,5,8,0,N,0,3,0,0,0,24
5,04-01-2019,1427,1534,1505,WN,Southwest Airlines Co.,555,N333SW,67,60,43,29,22,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,5,19,0,N,0,22,0,7,0,0
5,04-01-2019,1844,1949,1825,WN,Southwest Airlines Co.,746,N667SW,65,65,49,84,84,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,8,8,0,N,0,9,0,0,0,75
5,04-01-2019,2013,2115,2100,WN,Southwest Airlines Co.,1415,N695SW,62,65,46,15,18,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,3,13,0,N,0,0,0,4,0,11
5,04-01-2019,1728,1826,1730,WN,Southwest Airlines Co.,2614,N368SW,58,60,47,56,58,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,5,6,0,N,0,2,0,0,0,54
5,04-01-2019,1036,1141,1050,WN,Southwest Airlines Co.,2787,N601WN,65,60,42,51,46,PHX,Phoenix Sky Harbor International Airport,ABQ,Albuquerque International Sunport,328,3,20,0,N,0,0,0,5,0,46
5,04-01-2019,1140,1449,1420,WN,Southwest Airlines Co.,154,N376SW,129,135,105,29,35,PHX,Phoenix Sky Harbor International Airport,AUS,Austin-Bergstrom International Airport,872,3,21,0,N,0,26,0,0,0,3
5,04-01-2019,2039,2341,2320,WN,Southwest Airlines Co.,780,N264LV,122,125,108,21,24,PHX,Phoenix Sky Harbor International Airport,AUS,Austin-Bergstrom International Airport,872,6,8,0,N,0,4,0,0,0,17
5,04-01-2019,2057,53,15,WN,Southwest Airlines Co.,109,N766SW,176,190,163,38,52,PHX,Phoenix Sky Harbor International Airport,BNA,Nashville International Airport,1448,7,6,0,N,0,9,0,0,0,29
5,04-01-2019,1639,2037,2005,WN,Southwest Airlines Co.,891,N213WN,178,190,161,32,44,PHX,Phoenix Sky Harbor International Airport,BNA,Nashville International Airport,1448,4,13,0,N,0,6,0,0,0,26
5,04-01-2019,1328,1725,1710,WN,Southwest Airlines Co.,1058,N438WN,177,195,158,15,33,PHX,Phoenix Sky Harbor International Airport,BNA,Nashville International Airport,1448,4,15,0,N,0,0,0,0,0,15
5,04-01-2019,1756,1825,1810,WN,Southwest Airlines Co.,806,N282WN,89,80,76,15,6,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,2,11,0,N,0,0,0,9,0,6
5,04-01-2019,1850,1911,1855,WN,Southwest Airlines Co.,921,N254WN,81,80,72,16,15,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,3,6,0,N,0,0,0,1,0,15
5,04-01-2019,1117,1149,1125,WN,Southwest Airlines Co.,957,N504SW,92,90,75,24,22,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,1,16,0,N,0,8,0,2,0,14
5,04-01-2019,2045,2113,2035,WN,Southwest Airlines Co.,2871,N249WN,88,85,77,38,35,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,4,7,0,N,0,0,0,3,0,35
5,04-01-2019,2341,2,2155,WN,Southwest Airlines Co.,3323,N472WN,81,80,71,127,126,PHX,Phoenix Sky Harbor International Airport,BUR,Bob Hope Airport (Hollywood Burbank Airport),369,4,6,0,N,0,15,0,1,0,111
5,04-01-2019,1506,2111,2055,WN,Southwest Airlines Co.,1686,N792SW,245,250,225,16,21,PHX,Phoenix Sky Harbor International Airport,BWI,Baltimore-Washington International Airport,1999,3,17,0,N,0,9,0,0,0,7
5,04-01-2019,2022,2205,2130,WN,Southwest Airlines Co.,964,N262WN,103,105,90,35,37,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,7,6,0,N,0,9,0,0,0,26
5,04-01-2019,1753,1931,1720,WN,Southwest Airlines Co.,2786,N227WN,98,100,85,131,133,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,8,5,0,N,0,3,0,0,0,128
5,04-01-2019,2134,2310,2220,WN,Southwest Airlines Co.,3669,N359SW,96,105,83,50,59,PHX,Phoenix Sky Harbor International Airport,DEN,Denver International Airport,602,6,7,0,N,0,0,0,0,0,50
5,04-01-2019,1346,1444,1410,WN,Southwest Airlines Co.,116,N349SW,58,65,47,34,41,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,2,9,0,N,0,0,0,0,18,16
5,04-01-2019,1929,2031,2005,WN,Southwest Airlines Co.,481,N779SW,62,65,50,26,29,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,5,7,0,N,0,0,0,0,0,26
5,04-01-2019,1752,1857,1825,WN,Southwest Airlines Co.,1745,N784SW,65,65,49,32,32,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,5,11,0,N,0,32,0,0,0,0
5,04-01-2019,2204,2301,2240,WN,Southwest Airlines Co.,3140,N736SA,57,65,47,21,29,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,4,6,0,N,0,9,0,0,0,12
5,04-01-2019,1040,1151,1125,WN,Southwest Airlines Co.,3419,N242WN,71,65,48,26,20,PHX,Phoenix Sky Harbor International Airport,ELP,El Paso International Airport,347,4,19,0,N,0,18,0,6,0,2
5,04-01-2019,1957,2307,1940,WN,Southwest Airlines Co.,933,N729SW,130,145,121,207,222,PHX,Phoenix Sky Harbor International Airport,HOU,William P. Hobby Airport,1020,2,7,0,N,0,0,0,14,0,193
5,04-01-2019,2037,2351,2320,WN,Southwest Airlines Co.,2268,N651SW,134,140,122,31,37,PHX,Phoenix Sky Harbor International Airport,HOU,William P. Hobby Airport,1020,3,9,0,N,0,5,0,0,0,26
5,04-01-2019,1816,2324,2245,WN,Southwest Airlines Co.,2726,N281WN,188,200,172,39,51,PHX,Phoenix Sky Harbor International Airport,IND,Indianapolis International Airport,1489,9,7,0,N,0,2,0,0,0,37
5,04-01-2019,1539,1541,1505,WN,Southwest Airlines Co.,538,N358SW,62,60,48,36,34,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,5,9,0,N,0,24,0,2,0,10
5,04-01-2019,1512,1516,1440,WN,Southwest Airlines Co.,1318,N486WN,64,65,47,36,37,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,5,12,0,N,0,0,0,6,0,30
5,04-01-2019,1302,1259,1205,WN,Southwest Airlines Co.,3507,N397SW,57,70,46,54,67,PHX,Phoenix Sky Harbor International Airport,LAS,McCarran International Airport,256,4,7,0,N,0,54,0,0,0,0
5,04-01-2019,1832,1915,1835,WN,Southwest Airlines Co.,303,N626SW,103,80,70,40,17,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,12,21,0,N,0,0,0,40,0,0
5,04-01-2019,2000,2055,1935,WN,Southwest Airlines Co.,343,N674AA,115,80,72,80,45,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,19,24,0,N,0,0,0,80,0,0
5,04-01-2019,1048,1141,1105,WN,Southwest Airlines Co.,769,N345SA,113,85,77,36,8,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,12,24,0,N,0,0,0,28,8,0
5,04-01-2019,2224,2307,2115,WN,Southwest Airlines Co.,1033,N708SA,103,85,71,112,94,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,15,17,0,N,0,0,0,112,0,0
5,04-01-2019,1829,1912,1755,WN,Southwest Airlines Co.,2359,N243WN,103,80,74,77,54,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,11,18,0,N,0,0,54,23,0,0
5,04-01-2019,1322,1359,1335,WN,Southwest Airlines Co.,2360,N494WN,97,80,72,24,7,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,8,17,0,N,0,7,0,17,0,0
5,04-01-2019,1703,1744,1630,WN,Southwest Airlines Co.,2812,N345SA,101,80,75,74,53,PHX,Phoenix Sky Harbor International Airport,LAX,Los Angeles International Airport,370,6,20,0,N,0,0,0,21,0,53
5,04-01-2019,2341,306,2330,WN,Southwest Airlines Co.,753,N726SW,145,155,132,216,226,PHX,Phoenix Sky Harbor International Airport,LIT,Bill and Hillary Clinton National Airport (Adams Field),1136,5,8,0,N,0,2,0,0,0,214
5,04-01-2019,2008,2331,2230,WN,Southwest Airlines Co.,84,N347SW,143,150,130,61,68,PHX,Phoenix Sky Harbor International Airport,MCI,Kansas City International Airport,1044,4,9,0,N,0,8,0,0,0,53
5,04-01-2019,2207,124,35,WN,Southwest Airlines Co.,835,N231WN,137,150,125,49,62,PHX,Phoenix Sky Harbor International Airport,MCI,Kansas City International Airport,1044,3,9,0,N,0,0,0,0,0,49
5,04-01-2019,1150,1603,1515,WN,Southwest Airlines Co.,1667,N706SW,193,205,166,48,60,PHX,Phoenix Sky Harbor International Airport,MDW,Chicago Midway International Airport,1444,4,23,0,N,0,33,0,0,0,15
5,04-01-2019,1317,1721,1655,WN,Southwest Airlines Co.,2474,N437WN,184,205,168,26,47,PHX,Phoenix Sky Harbor International Airport,MDW,Chicago Midway International Airport,1444,6,10,0,N,0,3,0,0,0,23
5,04-01-2019,1756,1855,1820,WN,Southwest Airlines Co.,357,N690SW,119,125,103,35,41,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,6,10,0,N,0,0,0,0,0,35
5,04-01-2019,1145,1322,1235,WN,Southwest Airlines Co.,1028,N667SW,157,125,129,47,15,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,5,23,0,N,0,15,0,32,0,0
5,04-01-2019,1958,2102,2005,WN,Southwest Airlines Co.,2336,N737JW,124,120,108,57,53,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,7,9,0,N,0,17,0,4,0,36
5,04-01-2019,939,1055,1035,WN,Southwest Airlines Co.,2646,N637SW,136,130,122,20,14,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,4,10,0,N,0,14,0,6,0,0
5,04-01-2019,2209,2308,2250,WN,Southwest Airlines Co.,3492,N299WN,119,120,109,18,19,PHX,Phoenix Sky Harbor International Airport,OAK,Oakland International Airport,646,4,6,0,N,0,12,0,0,0,6
5,04-01-2019,1616,1941,1840,WN,Southwest Airlines Co.,316,N343SW,145,145,130,61,61,PHX,Phoenix Sky Harbor International Airport,OMA,Eppley Airfield,1037,3,12,0,N,0,3,0,0,0,58
5,04-01-2019,2049,12,2340,WN,Southwest Airlines Co.,559,N506SW,143,145,133,32,34,PHX,Phoenix Sky Harbor International Airport,OMA,Eppley Airfield,1037,2,8,0,N,0,0,0,0,0,32
5,04-01-2019,1611,1621,1555,WN,Southwest Airlines Co.,508,N241WN,70,65,55,26,21,PHX,Phoenix Sky Harbor International Airport,ONT,Ontario International Airport,325,5,10,0,N,0,0,3,5,0,18
